음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
봉피양 마포점,한식,3.5870786,서울 마포구 용강동 50-3,마타사,서울 마포구 도화동 1-352,3.6304932,마포아트센터 아트홀맥,서울 마포구 대흥동 30-3,마포갈매기골목,서울 마포구 도화동 169-3,서울큐브이화,게스트하우스,tensor(1.7619),서울 마포구 염리동 9-124
,,,,도화아파트먼트 마포,서울 마포구 도화동 346-2,3.6304932,용산랜드홀,서울 용산구 한강로3가 16-9,용마루길,서울 용산구 용문동 36-17,원효여관,모텔,0.7619837,서울 용산구 원효로2가 81-6
원조조박집 본관,한식,3.5870786,서울 마포구 용강동 40-1,비엔나커피하우스 마포신한디엠점,서울 마포구 마포동 33-1,3.6304932,용산문화원,서울 용산구 원효로4가 87-4,소금길,서울 마포구 염리동 9-245,브라운스위트호텔 신촌센트럴,호텔,3.5548587,서울 마포구 노고산동 57-26
,,,,커피비상구,서울 마포구 도화동 7-5,3.6304932,대원뮤지엄,서울 용산구 한강로3가 40-999,밤섬,서울 영등포구 여의도동 84-3,가나모텔,모텔,0.7619837,서울 마포구 도화동 202-3
,,,,스타벅스 마포용강동점,서울 마포구 용강동 112-2,3.6304932,한국미술역사관,서울 마포구 신정동 30,여의도생태순환길,서울 영등포구 여의도동 84,로이넷호텔 서울마포,호텔,3.5548587,서울 마포구 도화동 573
SOUPER 마포,양식,3.243434,서울 마포구 도화동 251-1,일야커피,서울 마포구 염리동 172-1,3.6304932,숙명여자대학교 정영양자수박물관,서울 용산구 청파동2가 144,도화동상점가,서울 마포구 도화동 179-5,브라운스위트호텔 신촌센트럴,호텔,3.5548587,서울 마포구 노고산동 57-26
,,,,스타벅스 마포아크로점,서울 마포구 도화동 563,3.6304932,숙명여자대학교 정영양자수박물관,서울 용산구 청파동2가 144,여의도생태순환길,서울 영등포구 여의도동 84,앰배서더호텔 노보텔스위트 서울용산,호텔,3.5548587,서울 용산구 한강로3가 40-969
아이오유,양식,3.243434,서울 용산구 청암동 164,마타사,서울 마포구 도화동 1-352,3.6304932,김세중미술관,서울 용산구 효창동 5-390,용강상점가,서울 마포구 용강동 40-5,서울큐브이화,게스트하우스,tensor(1.7619),서울 마포구 염리동 9-124
,,,,마타사,서울 마포구 도화동 1-352,3.6304932,마포아트센터 아트홀맥,서울 마포구 대흥동 30-3,마포음식문화거리,서울 마포구 용강동 45-15,그랜드 머큐어 앰배서더 호텔 앤 레지던스 서울용산,호텔,3.5548587,서울 용산구 한강로3가 40-969
,,,,비엔나커피하우스 마포신한디엠점,서울 마포구 마포동 33-1,3.6304932,한예진아트홀,서울 서대문구 대현동 67-11,마포갈매기골목,서울 마포구 도화동 169-3,피터캣,모텔,0.7619837,서울 마포구 노고산동 106-25
SOUPER 마포,양식,3.243434,서울 마포구 도화동 251-1,프릳츠 도화점,서울 마포구 도화동 179-9,3.6304932,마포아트센터 플레이맥,서울 마포구 대흥동 30-3,석진숲,서울 영등포구 여의도동 85-6,H에비뉴호텔 신촌이대점,호텔,3.5548587,서울 마포구 노고산동 1-74
일일향 마포점,중식,3.51586,서울 마포구 도화동 179-2,스테이웰카페,서울 마포구 공덕동 476,3.6304932,대원콘텐츠라이브,서울 용산구 한강로3가 40-999,도화동상점가,서울 마포구 도화동 179-5,서울큐브이화,게스트하우스,tensor(1.7619),서울 마포구 염리동 9-124
SOUPER 마포,양식,3.243434,서울 마포구 도화동 251-1,프릳츠 도화점,서울 마포구 도화동 179-9,3.6304932,갤러리 워터마크,서울 용산구 도원동 3-2,마포음식문화거리,서울 마포구 용강동 45-15,서울큐브이화,게스트하우스,tensor(1.7619),서울 마포구 염리동 9-124
아이오유,양식,3.243434,서울 용산구 청암동 164,메가MGC커피 마포도화점,서울 마포구 도화동 204-10,3.6304932,숙명여자대학교 박물관,서울 용산구 청파동2가 144,석진숲,서울 영등포구 여의도동 85-6,원효여관,모텔,0.7619837,서울 용산구 원효로2가 81-6
외백,중식,3.51586,서울 마포구 도화동 343-1,메가MGC커피 마포도화점,서울 마포구 도화동 204-10,3.6304932,한국미술역사관,서울 마포구 신정동 30,마포갈매기골목,서울 마포구 도화동 169-3,가나모텔,모텔,0.7619837,서울 마포구 도화동 202-3
현래장,중식,3.51586,서울 마포구 마포동 140,스타벅스 공덕점,서울 마포구 공덕동 254-8,3.6304932,예스24 원더로크홀,서울 서대문구 창천동 20-25,한강공원 해넘이전망대,서울 영등포구 여의도동 84-6,그랜드 머큐어 앰배서더 호텔 앤 레지던스 서울용산,호텔,3.5548587,서울 용산구 한강로3가 40-969
램랜드,한식,3.5870786,서울 마포구 용강동 494-32,스타벅스 공덕오거리점,서울 마포구 도화동 22,3.6304932,DMZ문화원,서울 마포구 공덕동 404,공덕시장족발골목,서울 마포구 공덕동 256-10,신라스테이 마포,호텔,3.5548587,서울 마포구 도화동 570
장수갈매기 본점,한식,3.5870786,서울 마포구 도화동 182-11,스타벅스 마포용강동점,서울 마포구 용강동 112-2,3.6304932,한예진아트홀,서울 서대문구 대현동 67-11,서울명예도로 남이장군로,서울 용산구 신창동 56-1,피터캣,모텔,0.7619837,서울 마포구 노고산동 106-25
