음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
강동원,중식,3.5037732,서울 마포구 망원동 453-43,공차 마포구청역점,서울 마포구 성산동 263-1,3.6123698,서울에너지드림센터,서울 마포구 상암동 1535-3,방탄소년단 2호숲,서울 마포구 상암동 482-222,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
양평해장국,한식,3.5745883,서울 마포구 망원동 474-20,투썸플레이스 마포망원점,서울 마포구 망원동 474-3,3.6123698,이행성극장,서울 마포구 망원동 57-369,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,써클호텔 합정점,호텔,3.5449352,서울 마포구 합정동 382-17
카페나하,일식,3.397603,서울 마포구 망원동 398-2,소설원망원,서울 마포구 망원동 376-18,3.6123698,건담이지키는작업실,서울 마포구 서교동 352-19,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,나루게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 395-149
한강껍데기,한식,3.5745883,서울 마포구 망원동 416-33,로우머,서울 마포구 망원동 57-179,3.6123698,스페이스소,서울 마포구 서교동 458-18,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,아만티호텔서울,호텔,3.5449352,서울 마포구 서교동 447-1
,,,,8짱커피,서울 마포구 성산동 592,3.6123695,전시장,서울 마포구 연남동 487-342,마포난지생명길,서울 마포구 상암동,더휴식 아늑호텔 서울 홍대점,모텔,0.77793276,서울 마포구 서교동 351-29
강화통통생고기 성산점,한식,3.5745883,서울 마포구 성산동 263-7,다다랩,서울 마포구 망원동 376-9,3.6123698,라디오가가,서울 마포구 서교동 384-12,서울도보관광코스 한강~절두산코스,서울 마포구 합정동,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
서노스시,일식,3.397603,서울 마포구 성산동 278-22,키오스크,서울 마포구 망원동 57-194,3.6123698,WWWSPACE,서울 마포구 망원동 404-32,도영숲,서울 마포구 상암동 482-204,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
,,,,허니빙스,서울 마포구 망원동 435-44,3.6123698,논스케일드갤러리&스튜디오,서울 마포구 합정동 427-4,성산,서울 마포구 성산동,더휴식 아늑호텔 서울 홍대점,모텔,0.77793276,서울 마포구 서교동 351-29
강동원,중식,3.5037732,서울 마포구 망원동 453-43,이디야커피 마포구청점,서울 마포구 성산동 591-4,3.6123695,서울월드컵경기장 야외공연장,서울 마포구 성산동 513-7,투모로우바이투게더숲,서울 마포구 상암동 482-220,이강가,게스트하우스,1.7168553,서울 마포구 성산동 39-14
망원동 즉석우동 전문돈까스 본점,일식,3.397603,서울 마포구 망원동 386-4,앤트러사이트 서교점,서울 마포구 서교동 475-22,3.6123695,드림홀,서울 마포구 서교동 394-44,세븐틴숲,서울 마포구 상암동 481-34,로컬스티치 크리에이터타운 서교,호텔,3.5449352,서울 마포구 서교동 460-25
