음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
마포손칼국수,한식,3.5373106,서울 마포구 구수동 56-6,스타일난다 핑크풀카페 홍대점,서울 마포구 서교동 335-21,3.5430584,프리즘홀,서울 마포구 서교동 395-152,여의도생태순환길,서울 영등포구 여의도동 84,위드모텔,모텔,0.7859234,서울 마포구 노고산동 106-91
,,,,달콤한거짓말,서울 마포구 상수동 317-11,3.5430584,아트한 갤러리,서울 마포구 창전동 6-142,와우산,서울 마포구 창전동 3-243,나인브릭호텔,호텔,3.5165257,서울 마포구 서교동 354-10
,,,,빈브라더스 커피하우스 서울,서울 마포구 상수동 354-12,3.5430584,공공일클럽,서울 마포구 서교동 360-18,서울명예도로 노벨길(경의선숲길 홍대입구역방면),서울 마포구 동교동 190-66,코코아게스트하우스,게스트하우스,1.5448028,서울 마포구 서교동 409-19
옛맛서울불고기 (2024년 5월 예정),한식,3.5373106,서울 마포구 창전동 442,스탠스커피,서울 마포구 상수동 93-111,3.5430584,윤형빈소극장 홍대점,서울 마포구 서교동 364-31,마포음식문화거리,서울 마포구 용강동 45-15,호텔 나루 서울 엠갤러리,호텔,3.5165257,서울 마포구 마포동 450
비스트로사랑방,양식,3.2089143,서울 마포구 서교동 408-25,빈브라더스 커피하우스 서울,서울 마포구 상수동 354-12,3.5430584,KT&G상상마당 라이브홀,서울 마포구 서교동 367-5,연세로,서울 서대문구 창천동,호텔제이드,모텔,0.7859234,서울 서대문구 창천동 29-49
맛이차이나,중식,3.4402337,서울 마포구 상수동 321-1,빈브라더스 커피하우스 서울,서울 마포구 상수동 354-12,3.5430584,롤링홀,서울 마포구 서교동 402-22,스머프 매직 포레스트 홍대점,서울 마포구 동교동 170-12,에버8,호텔,3.5165257,서울 서대문구 대현동 104-5
프리모바치오바치 홍대본점,양식,3.2089143,서울 마포구 서교동 346-47,스타일난다 핑크풀카페 홍대점,서울 마포구 서교동 335-21,3.5430584,홍익대학교 박물관,서울 마포구 상수동 72-1,홍대땡땡거리,서울 마포구 동교동 190-1,준게스트하우스,게스트하우스,1.5448028,서울 마포구 서교동 335-36
홍대 조선시대,한식,3.5373106,서울 마포구 서교동 369-4,스타벅스 홍대삼거리점,서울 마포구 상수동 86-22,3.5430584,이너프라운지,서울 마포구 신수동 288-9,공덕시장족발골목,서울 마포구 공덕동 256-10,넘버25호텔 신촌점,모텔,0.7859234,서울 마포구 노고산동 106-10
짬뽕지존 홍대점,중식,3.4402337,서울 마포구 서교동 408-27,카페장쌤,서울 마포구 서교동 333-30,3.5430584,베짱이홀,서울 마포구 상수동 313-3,홍대벽화거리,서울 마포구 상수동 88-23,라이즈 오토그래프 컬렉션,호텔,3.5165257,서울 마포구 서교동 354-5
냉장고,한식,3.5373106,서울 마포구 상수동 327-7,스타벅스 서강광흥창역점,서울 마포구 창전동 130,3.5430584,KT&G상상마당 라이브홀,서울 마포구 서교동 367-5,공덕소담길,서울 마포구 공덕동,테마모텔,모텔,0.7859234,서울 서대문구 창천동 112-15
