음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,비로소커피,서울 마포구 신수동 85-19,3.509666,극장PLOT,서울 서대문구 창천동 13-21,한강,서울 영등포구 여의도동,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
일일향 마포점,중식,3.404685,서울 마포구 도화동 179-2,도화아파트먼트 마포,서울 마포구 도화동 346-2,3.509666,숙명여자대학교 박물관,서울 용산구 청파동2가 144,이화52번가,서울 서대문구 대현동 33-9,호텔 나루 서울 엠갤러리,호텔,3.5025501,서울 마포구 마포동 450
SOUPER 마포,양식,3.1771817,서울 마포구 도화동 251-1,스테이웰카페,서울 마포구 공덕동 476,3.509666,시청각,서울 용산구 용문동 38-118,마포전골목,서울 마포구 공덕동,호텔 나루 서울 엠갤러리,호텔,3.5025501,서울 마포구 마포동 450
산동만두,중식,3.404685,서울 마포구 도화동 327-1,스타벅스 마포용강동점,서울 마포구 용강동 112-2,3.509666,시청각,서울 용산구 용문동 38-118,소금길,서울 마포구 염리동 9-245,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
,,,,빽다방 공덕역롯데캐슬점,서울 마포구 공덕동 467,3.509666,예스24 원더로크홀,서울 서대문구 창천동 20-25,신촌대학탐방나들길,서울 서대문구 대현동,신촌월호텔,모텔,0.7671373,서울 서대문구 대현동 104-15
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,스타벅스 마포아크로점,서울 마포구 도화동 563,3.509666,식민지역사박물관,서울 용산구 청파동2가 42-8,신촌피아노거리,서울 서대문구 창천동 30-16,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
,,,,브루니치,서울 마포구 공덕동 476,3.509666,DMZ문화원,서울 마포구 공덕동 404,마포갈매기골목,서울 마포구 도화동 169-3,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,일야커피,서울 마포구 염리동 172-1,3.509666,용산랜드홀,서울 용산구 한강로3가 16-9,공덕시장족발골목,서울 마포구 공덕동 256-10,Y호텔,모텔,0.7671373,서울 마포구 노고산동 106-46
,,,,할리스 공덕점,서울 마포구 공덕동 462,3.509666,마포아트센터 플레이맥,서울 마포구 대흥동 30-3,공덕소담길,서울 마포구 공덕동,에버8,호텔,3.5025501,서울 서대문구 대현동 104-5
몽중헌 공덕점,중식,3.404685,서울 마포구 도화동 25-13,브루니치,서울 마포구 공덕동 476,3.509666,마포문화원,서울 마포구 신공덕동 158,용강상점가,서울 마포구 용강동 40-5,미성장모텔,모텔,0.7671373,서울 용산구 원효로2가 83-11
산동만두,중식,3.404685,서울 마포구 도화동 327-1,포멜로빈 공덕점,서울 마포구 공덕동 478,3.509666,캡션서울,서울 용산구 원효로1가 28-3,삼거리꽃길,서울 서대문구 대현동,가나모텔,모텔,0.7671373,서울 마포구 도화동 202-3
마포왕족발,한식,3.5198789,서울 마포구 공덕동 256-10,투썸플레이스 마포대로점,서울 마포구 도화동 573,3.509666,민주화운동기념관,서울 용산구 갈월동 98-8,열정도,서울 용산구 원효로1가 44-11,그랜드 머큐어 앰배서더 호텔 앤 레지던스 서울용산,호텔,3.5025501,서울 용산구 한강로3가 40-969
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,투썸플레이스 공덕풍림빌딩점,서울 마포구 공덕동 404,3.509666,서강대학교메리홀 소극장,서울 마포구 신수동 1-1,밤섬,서울 영등포구 여의도동 84-3,H에비뉴호텔 신촌이대점,호텔,3.5025501,서울 마포구 노고산동 1-74
산동만두,중식,3.404685,서울 마포구 도화동 327-1,프릳츠 도화점,서울 마포구 도화동 179-9,3.509666,꽃술,서울 용산구 원효로1가 26-18,도화동상점가,서울 마포구 도화동 179-5,원효여관,모텔,0.7671373,서울 용산구 원효로2가 81-6
산동만두,중식,3.404685,서울 마포구 도화동 327-1,비엔나커피하우스 마포신한디엠점,서울 마포구 마포동 33-1,3.509666,서울마포음악창작소,서울 마포구 아현동 610-1,서울명예도로 순헌황귀비길,서울 용산구 청파동2가 54-1,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
조선초가한끼,한식,3.5198789,서울 마포구 대흥동 802,프릳츠 도화점,서울 마포구 도화동 179-9,3.509666,마포아트센터 플레이맥,서울 마포구 대흥동 30-3,공덕시장족발골목,서울 마포구 공덕동 256-10,글래드 마포,호텔,3.5025501,서울 마포구 도화동 25-13
SOUPER 마포,양식,3.1771817,서울 마포구 도화동 251-1,채그로카페,서울 마포구 마포동 388-5,3.509666,캡션서울,서울 용산구 원효로1가 28-3,용마루길,서울 용산구 용문동 36-17,Y호텔,모텔,0.7671373,서울 마포구 노고산동 106-46
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,비로소커피,서울 마포구 신수동 85-19,3.509666,DGT아트센터,서울 마포구 염리동 172-15,소금길,서울 마포구 염리동 9-245,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,할리스 공덕경의선숲길점,서울 마포구 염리동 164-1,3.509666,손기정기념관,서울 중구 만리동2가 6-1,아현동전골목,서울 마포구 아현동,미성장모텔,모텔,0.7671373,서울 용산구 원효로2가 83-11
아소정,한식,3.5198789,서울 마포구 염리동 149-9,스타벅스 마포이마트점,서울 마포구 신공덕동 173,3.509666,극장PLOT,서울 서대문구 창천동 13-21,아현동전골목,서울 마포구 아현동,롯데시티호텔 마포,호텔,3.5025501,서울 마포구 공덕동 467
SOUPER 마포,양식,3.1771817,서울 마포구 도화동 251-1,비엔나커피하우스 마포신한디엠점,서울 마포구 마포동 33-1,3.509666,서강대학교메리홀 소극장,서울 마포구 신수동 1-1,공덕시장족발골목,서울 마포구 공덕동 256-10,미성장모텔,모텔,0.7671373,서울 용산구 원효로2가 83-11
,,,,투썸플레이스 공덕풍림빌딩점,서울 마포구 공덕동 404,3.509666,갤러리 더씨,서울 용산구 효창동 3-117,공덕소담길,서울 마포구 공덕동,원효여관,모텔,0.7671373,서울 용산구 원효로2가 81-6
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,포멜로빈 공덕점,서울 마포구 공덕동 478,3.509666,행복한예술재단 행복한홀,서울 마포구 대흥동 32-18,밤섬,서울 영등포구 여의도동 84-3,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
,,,,스타벅스 공덕점,서울 마포구 공덕동 254-8,3.509666,식민지역사박물관,서울 용산구 청파동2가 42-8,삼거리꽃길,서울 서대문구 대현동,신촌월호텔,모텔,0.7671373,서울 서대문구 대현동 104-15
산동만두,중식,3.404685,서울 마포구 도화동 327-1,스타벅스 마포아크로점,서울 마포구 도화동 563,3.509666,이봉창의사역사울림관,서울 용산구 효창동 286-7,서울명예도로 남이장군로,서울 용산구 신창동 56-1,신촌월호텔,모텔,0.7671373,서울 서대문구 대현동 104-15
