음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
,,,,카페훈훈,서울 마포구 상암동 1523,3.592848,YTN뉴스퀘어 YTN공개홀,서울 마포구 상암동 1607,매봉산,서울 마포구 성산동 산 53-7,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
,,,,보헤미안 박이추 커피공장 상암점,서울 마포구 상암동 1603,3.592848,한국영화박물관,서울 마포구 상암동 1602,망봉산,서울 마포구 상암동 1763,,,,
,,,,블루샥 상암디디엠씨점,서울 마포구 상암동 1610,3.592848,홀로그램전시관,서울 마포구 상암동 1606,반홍산,서울 은평구 증산동 산 14,,,,
춘천신숯불닭갈비,한식,3.5632477,서울 마포구 상암동 8-3,구움소리,서울 마포구 상암동 36-41,3.592848,YTN뉴스퀘어 YTN공개홀,서울 마포구 상암동 1607,망봉산,서울 마포구 상암동 1763,Y호텔,모텔,0.7888164,서울 은평구 응암동 596-1
마이클돈까스 상암본점,일식,3.386794,서울 마포구 상암동 1655,82년생김민경X카페르세,서울 마포구 상암동 1615,3.5928483,문화비축기지 공연장,서울 마포구 성산동 670,마포난지생명길,서울 마포구 상암동,,,,
구리돌곱창,한식,3.5632477,서울 마포구 상암동 2-425,폴바셋 MBC몰파크점,서울 마포구 상암동 1603,3.592848,풋볼팬타지움,서울 마포구 성산동 516,상암산 DMC체험나들길,서울 마포구 상암동,,,,
,,,,탐앤탐스 DMC점,서울 은평구 증산동 223-13,3.592848,제일라아트홀,서울 마포구 상암동 30-2,평화의공원 난지연못,서울 마포구 성산동,온천장여관,모텔,0.78881645,서울 은평구 수색동 378-1
무한리필808,한식,3.5632477,서울 마포구 상암동 41-10,메가MGC커피 상암DMC점,서울 마포구 상암동 1653,3.592848,시루뫼갤러리,서울 은평구 증산동 187-19,매봉산,서울 마포구 성산동 산 53-7,,,,
춘천신숯불닭갈비,한식,3.5632477,서울 마포구 상암동 8-3,할리스 상암DDMC점,서울 마포구 상암동 1610,3.5928483,제일라아트홀,서울 마포구 상암동 30-2,매봉산,서울 마포구 성산동 산 53-7,,,,
상암구름산추어탕,한식,3.5632477,서울 마포구 상암동 1490,이디야커피 상암한샘점,서울 마포구 상암동 1522,3.592848,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,상암산 DMC체험나들길,서울 마포구 상암동,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
산들샤브샤브,한식,3.5632477,서울 은평구 수색동 75,어로드커피,서울 마포구 상암동 2-187,3.592848,반딧불이생태관,서울 마포구 상암동 481-6,응암전통주거리,서울 은평구 응암동 604-11,,,,
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,커피빈 상암SBS미디어센터점,서울 마포구 상암동 1607-1,3.592848,중소기업역사관,서울 마포구 상암동 1622,박시환숲,서울 마포구 상암동 1535,온천장여관,모텔,0.78881645,서울 은평구 수색동 378-1
옥자회관,일식,3.386794,서울 마포구 상암동 2-29,카페훈훈,서울 마포구 상암동 1523,3.592848,풋볼팬타지움,서울 마포구 성산동 516,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
,,,,메가MGC커피 상암DMC점,서울 마포구 상암동 1653,3.592848,반딧불이생태관,서울 마포구 상암동 481-6,새터산,서울 마포구 성산동 산 37-1,,,,
호우양꼬치 상암점,중식,3.4881988,서울 마포구 상암동 12-16,카페달토끼,서울 마포구 상암동 34-10,3.5928483,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,상암산 DMC체험나들길,서울 마포구 상암동,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
,,,,쇼트 서울,서울 마포구 상암동 23-5,3.592848,이스포츠 명예의 전당,서울 마포구 상암동 1648,반홍산,서울 은평구 증산동 산 14,온천장여관,모텔,0.78881645,서울 은평구 수색동 378-1
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,스타벅스 상암MBC점,서울 마포구 상암동 1603,3.592848,YTN뉴스퀘어 YTN공개홀,서울 마포구 상암동 1607,반홍산,서울 은평구 증산동 산 14,,,,
미스터아구 DMC점,한식,3.5632477,서울 은평구 증산동 222-5,카페훈훈,서울 마포구 상암동 1523,3.592848,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,마포난지생명길,서울 마포구 상암동,,,,
,,,,카페탱크6,서울 마포구 성산동 670,3.592848,시루뫼갤러리,서울 은평구 증산동 187-19,증산역갈림길,서울 은평구 증산동 199-9,,,,
푸차이,중식,3.4881988,서울 마포구 상암동 1622,코테슬로,서울 마포구 상암동 2-141,3.592848,중소기업역사관,서울 마포구 상암동 1622,평화의공원 난지연못,서울 마포구 성산동,,,,
파스타공작소,양식,3.2414012,서울 마포구 상암동 2-200,일디오커피 상암점,서울 마포구 상암동 2-80,3.592848,DMC홍보관,서울 마포구 상암동 1612,손나은숲,서울 마포구 상암동 1535,더그레이호텔,호텔,3.536347,서울 서대문구 남가좌동 290-140
마음심,한식,3.5632477,서울 마포구 상암동 32-14,할리스 상암DDMC점,서울 마포구 상암동 1610,3.5928483,풋볼팬타지움,서울 마포구 성산동 516,증산역갈림길,서울 은평구 증산동 199-9,더그레이호텔,호텔,3.536347,서울 서대문구 남가좌동 290-140
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,카페모임 블루밍,서울 마포구 상암동 36-25,3.5928483,풋볼팬타지움,서울 마포구 성산동 516,새터산,서울 마포구 성산동 산 37-1,,,,
