"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3130000","CDFI2262212024000067","2024-04-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 성산동 200-339","서울특별시 마포구 새터산9길 19, 지층 102호 (성산동)","03939","호랑 게스트하우스","2024-04-16 11:22:48","I","2023-12-03 23:08:00.0","","191626.175605564","451491.440479701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000070","2024-04-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 492 망원동대상4차아파트","서울특별시 마포구 포은로8길 8, 101호 (망원동, 망원동대상4차아파트)","04010","대상101","2024-04-17 10:41:10","I","2023-12-03 22:00:00.0","","191559.503925745","450435.881968343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000073","2024-04-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 240-51","서울특별시 마포구 성미산로 149-10, B01호 (연남동)","03980","THE ONSIL","2024-04-17 10:46:04","I","2023-12-03 22:00:00.0","","193115.234933432","451386.72445181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000072","2024-04-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 178-14","서울특별시 마포구 신촌로4길 5-22, 201호 (동교동)","04056","제이투 하우스","2024-04-17 10:44:13","I","2023-12-03 22:00:00.0","","193701.151784581","450547.325737881","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000068","2024-04-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 성산동 617-1","서울특별시 마포구 성미산로13길 58, 2층 (성산동)","03974","Soft Seoul","2024-04-16 11:26:47","I","2023-12-03 23:08:00.0","","192580.181723747","451243.766084995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000071","2024-04-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 487-17","서울특별시 마포구 성미산로17길 70, 102호 (연남동)","03974","월넛하우스","2024-04-17 10:42:43","I","2023-12-03 22:00:00.0","","192638.319506863","451375.458353707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212020000046","2020-06-11","","03","폐업","03","폐업","2024-04-17","","","","","","","서울특별시 마포구 도화동 1-10","서울특별시 마포구 새창로6나길 27, 101호 (도화동)","04169","재 하우스","2024-04-17 09:38:25","U","2023-12-03 22:00:00.0","","195881.435570249","448765.765512515","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212018000095","20181107","","1","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 382-16","서울특별시 마포구 동교로38길 38, 302호 (연남동)","3982","달 하우스","2021-03-10","U","2021-03-12 02:40:00.0","","193360.4237","450989.9685","외국인관광 도시민박업","","","","","","1실(4명)","다가구용 주택(공동주택적용)","","","1","","Moon's house","URBAN HOMESTAY FOR FOREIGN TOURISTS","","","","","","","","40","","","","","","","","","","","","","40"
"3130000","CDFI2262212019000001","20190104","","1","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 181-18","서울특별시 마포구 와우산로37길 12, 1층 2호 (동교동)","4056","TOMI HOUSE","2021-03-10","U","2021-03-12 02:40:00.0","","193767.657","450440.0607","외국인관광 도시민박업","","","","","","1실(3명)","다가구용 주택(공동주택적용)","","","1","","TOMI HOUSE","URBAN HOMESTAY FOR FOREIGN TOURISTS","","","","","","","","40.3","","","","","","","","","","","","","40"
"3130000","CDFI2262212019000002","20190104","","1","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 334-24","서울특별시 마포구 와우산로29라길 7-1, 203호 (서교동)","4053","Again Guesthouse","2021-03-10","U","2021-03-12 02:40:00.0","","193523.0804","450344.9522","외국인관광 도시민박업","","","","","","1실(4명)","다세대주택","","","1","","Again Guesthouse","URBAN HOMESTAY FOR FOREIGN TOURISTS","","","","","","","","40.82","","","","","","","","","","","","","41"
